,Unnamed: 0,Review,Comment_Count,Reaction,Name,Date,Time
314,326,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
315,327,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
316,328,Disgraceful !! Pathao is a data thief !! This is some SERIOUS invasion of privacy. So many people are complicit in this and I truly wonder what they were thinking. Why on earth would a 'corporate compa...,1,8,Nazmu Masood,2018-08-11,11:23 PM
317,329,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
318,330,I'm so lifeless that if Pathao data scientists search my entire online data they'll regret how much of their valuable times are wasted.,5,52,Raiyad Raad,2018-08-11, 8:01 PM
319,331,"#Pathao Data চুরি! 
API uploading messages on the server from users!!
 
Version: 3.3.0
Tested via Burp suite",2,6,Sharmin Khan Urmi,2018-12-11, 3:09 PM
320,332,Does Pathao actually steal personal information?,23,1200,TahseeNation,2018-11-16, 8:29 PM
321,333,"Facebook/Google Data churi kortesa. R Ekhon Pathao Data churi kortesa.... Internet & smartphone use kora stop kore daw Bangali 😎😎😎😎😎 I agree Data niche eita thik nah. Digital hote chai, sob kisu automa...",2,10,Reza Labisa is feeling funny.,2018-10-11,10:49 AM
322,334,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
323,335,"You'll always win with Pathao! Dhaka users will now get amazing discounts just by requesting more car rides or food orders from the Pathao app. Top 10 food users will get 100% discount on 3 car trips (up to 200tk), while Top 10 car users get 100% discount on 2 food…",14,192,Pathao,2018-09-24, 1:36 PM
324,336,Pathao Rip They're stealing information. 😡😡😡,1,5,বাধন,2018-07-11, 6:01 PM
325,337,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
326,338,I am a regular user of #Pathao from today i #Boycott #Pathao till  #Pathao  give any assurance to stop this kind of activities.. #Pathao don't have any right to access our personal information. #Boycott #Pathao,2,6,Estaba Hossain,2018-10-11, 2:11 PM
327,339,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
328,340,Pathao theke cash on delivery kivabe product send kora jay?kau jene thakle kindly janaben.oder customer care call korechilam Tara nijeder information nijerai Jane na. :@,2,1,Nayma Karim to Desperately Seeking Dhaka - DSD,2017-12-31, 6:22 PM
329,342,...Need to Uninstall now. & F** You for giving F** Logic to store public sensetive information.,2,16,Akter Hossain Auvi,2018-08-11, 7:38 PM
330,343,"আসসালামু আলাইকুম,
আমি pathao তে join করতে চাচ্ছিলাম , কিছু information জানতে চাই ? বাইক এর papers কি নিজের নামে থাকতে হবে? আমার বাইকটা office এর নামে, লোন নিয়ে কিনছি তাই । আমি কি এই papers দিয়ে join করতে পারবো? আমার leaner card আছে, driving…",2,4,Babu Rahman to Pathao Users Of Bangladesh,2017-09-24, 3:09 PM
331,344,"Mini Burgers are all available for HOME DELIVERY through pathao foods :)
Chicken cheese Mini Burger only @80 Taka!
Please call 01952229090 for any other information.",5,32,Chillers Mirpur- 11,2018-08-08, 3:32 PM
332,345,"Operations Executive - Chittagong
Pathao
Vacancy
5
Application Deadline : Oct 22, 2017
Job Context
Operations Executives form the core of all the operational excellence that Pathao aims to deliver. They must be agile, energetic and enthusiastic. This is an intense, business-side…",16,64,Sahadat Sayem to HR Care,2017-10-15, 3:31 PM
333,346,"Hi, is there any way I can change my phone number in my Pathao App? It seems that I can change all the other information but not the phone number.",3,9,Mopasha Samaddar Badhon to Pathao Users Of Bangladesh,2017-04-08, 7:34 PM
334,347,Let's look at the data privacy issue of Pathao,38,2100,The Daily Star,2018-12-11,10:57 AM
335,348,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
336,349,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
337,350,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
338,351,Pathao Rip They're stealing information. 😡😡😡,1,5,বাধন,2018-07-11, 6:01 PM
339,352,"#Admin
Is there any bug in pathao app. Parcel service started automatically, request, accepted and completed by rider without leaving any history trace..
This is a very alarming for #pathao_pay user. 
Intruders can steal money from wallet. 
#Please check apps back end.",2,1,Imran Ahmed Runel to Pathao Users Of Bangladesh,2018-03-08, 1:50 AM
340,353,...Mobile App goes through (I won't say steal as you give the permission while installing)all your SMS and analyzes it(Other services as Uber don't).…,1,2,Farhan Forhad,2018-09-11, 7:23 PM
341,354,"Pathao steals SMS, Phonebook, App List, and more from users :( I think we should avoid using smart phone for original sim :|",4,54,Moniruzzaman Shojol,2018-06-11, 1:10 PM
342,355,"Try to avoid Pathao and Install Uber App Now :) Uninstall Pathao App form your mobile & stay safe. Pathao Steals SMS, Phonebook, App List and More from users. Watch this video :...",6,47,Engr Mohammad Dedarul Islam,2018-07-11, 7:24 PM
343,356,"Pathao has been stealing *all* your SMS for about three months now. Blatant invasion of privacy and ultimate disregard for security. #deletepathao  There is a reason I'm always hesitant to install any ""bangladeshi"" app. If I must, I block all permissions (esp…",4,38,Riasat Al Jamil,2018-09-11, 3:41 AM
344,357,"Pathao is stealing contact, SMS and installed app list. Apart from pretty bad service one more reason not to use it. Just curious to know why does this app need access to my contacts, SMS and installed...",3,71,Rezwanur Rahman is feeling angry.,2018-07-11, 6:03 PM
345,358,...seize his other opportunities that he may take after pathao because it’s not about the money it’s about the fraud and steal he made. Thankyou.,3,15,Amrin Khandaker Priyota to Pathao Users Of Bangladesh,2018-12-24, 4:05 PM
346,359,"#BAN_PATHAO :v
আমি malware দেখিনি কিন্তু, pathao দেখেছি : যে একটু পর পর আমার সব sms তাদের server এ চুরি করে upload করতেসে।  কেবল টেস্ট…",1,4,Fardin Islam Akash shared a post.,2018-11-18,11:19 PM
347,360,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
348,361,Is this true that pathao is stealing our information...???,8,9,Niloy Ahmed to Desperately Seeking Dhaka - DSD,2018-10-11,11:14 PM
349,362,That shared video explains how Pathao steals your private data. I have given screenshot of Pathao's AndroidManifest.xml. There are all the permissions that Pathao use to steal data from user but when y...,2,15,Anik Chowdhury,2018-07-11, 7:33 AM
350,363,...Mobile App goes through (I won't say steal as you give the permission while installing)all your SMS and analyzes it(Other services as Uber don't).…,1,2,Farhan Forhad,2018-09-11, 7:23 PM
351,364,"#Admin
Is there any bug in pathao app. Parcel service started automatically, request, accepted and completed by rider without leaving any history trace..
This is a very alarming for #pathao_pay user. 
Intruders can steal money from wallet. 
#Please check apps back end.",2,1,Imran Ahmed Runel to Pathao Users Of Bangladesh,2018-03-08, 1:50 AM
352,365,Pathao Rip They're stealing information. 😡😡😡,1,5,বাধন,2018-07-11, 6:01 PM
353,366,...It really vulnerable! be safe delete pathao app and make sure you should not install any kind of apps which asking to access our sms/photos/contacts…,1,5,Sarwar Hossain,2018-09-11,10:33 AM
354,367,"Try to avoid Pathao and Install Uber App Now :) Uninstall Pathao App form your mobile & stay safe. Pathao Steals SMS, Phonebook, App List and More from users. Watch this video :...",6,47,Engr Mohammad Dedarul Islam,2018-07-11, 7:24 PM
355,368,"Pathao has been stealing *all* your SMS for about three months now. Blatant invasion of privacy and ultimate disregard for security. #deletepathao  There is a reason I'm always hesitant to install any ""bangladeshi"" app. If I must, I block all permissions (esp…",4,38,Riasat Al Jamil,2018-09-11, 3:41 AM
356,369,"Pathao is stealing contact, SMS and installed app list. Apart from pretty bad service one more reason not to use it. Just curious to know why does this app need access to my contacts, SMS and installed...",3,71,Rezwanur Rahman is feeling angry.,2018-07-11, 6:03 PM
357,370,"You’ve stolen a Pizza my heart. #whitecanarycafe (📸: @tamreeeen)
Dhaka’s favorite pizza is now available through foodpanda, Pathao and GO Fetch!",37,4700,The White Canary Cafe,2018-01-30,11:09 AM
358,371,...seize his other opportunities that he may take after pathao because it’s not about the money it’s about the fraud and steal he made. Thankyou.,3,15,Amrin Khandaker Priyota to Pathao Users Of Bangladesh,2018-12-24, 4:05 PM
359,372,"Here's the proof of data stealing by Pathao.
Pathao must be punished highly.
#Say_No_To_Pathao",2,39,জাবের মাহবুব to Uber Users of Bangladesh,2018-12-11, 9:32 PM
360,373,"As you all know, Pathao is stealing your Data, as a conscious citizen of this country, you should report to Google Play Store for Pathao App.
1. Go to Play Store.
2. Search & Open Pathao App 3. On the upper right corner, you see three dots. Click on that. 4. Select Flag as…",17,55,Nagib Mahfuz Plabon to Desperately Seeking Dhaka - DSD,2018-10-11, 8:43 AM
