Star,Date,Name,Reaction,Review
1,2018-11-14,Shoumik Sharar Chowdhury,0,Steals data.
1,2018-10-11,Ehsan Kabir,1,bloody thief....
1,2018-08-11,Md. Abdullah Shaimoon,12,Why a ride sharing app needs to collect my phone and sms data. Very suspicious. You have allegations that you are data mining customer private and secret information like contacts data and sms data into your remote server
1,2017-10-04,Avro sen,0,Expensive cost
1,2018-10-11,mukit azad,0,Data thief
1,2018-09-11,Shariz Parvez,0,Faltu service
1,2018-11-11,UK BD,0,চোর_______
1,2018-09-11,Iftekhar Hossasin Pritom,0,Steals information
1,2018-09-11,science home,0,churer dol
1,2018-08-11,Ahsan Kamrul,1,Privacy issue
1,2018-08-11,Shifat Monzur,0,Data fraud
1,2018-09-11,Abul Hasnat,0,Fraud company
1,2018-11-11,Yamin Shahriar Chowdhury,0,Bunch of Thieves!!!
1,2018-09-11,k m abdullah al masood,3,Bloody hackers
1,2018-11-16,Sudip Kumar Das,1,It hacks
1,2018-11-13,ehsan nur,0,Thieves!
1,2018-10-11,Nazmul Islam Asik,0,Digital chor
1,2018-04-06,Mohim barua,0,Very bad
1,2018-11-13,smjlord 068,1,Very bad.
1,2018-07-30,A Google user,0,Always slow
1,2018-09-11,Asib Ahmed Abir,5,Security issue
1,2018-12-11,Amitav Barua,0,Worst App
1,2018-11-11,Muhammad Hasan,0,All thief
1,2018-10-11,Rahat Anowar,0,This is malware
1,2018-11-11,A Google user,0,You are a thief
1,2018-08-11,A Google user,0,Pathetic!!! Fraud!!
1,2018-09-11,Md Fayeakuzzaman Tonmoy,6,চোর 😡
1,2018-09-11,afsar tonu,0,Steals user's data
1,2018-08-11,Md. Hasibur Rahman,46,"Shame on you guys that are stealing personal data and uploading those in your server for business purpose. The ride rate shows on ur Apps never stays at stable, it always increase the price and never decrease even i drop the ride in the half way. I am going to uninstall this worst App. by by....."
1,2018-09-11,Md Rakibul Hasan,0,"one word to say ""unethical"""
1,2018-11-11,Mamun Rashid,0,Steals user info through this app.
1,2018-11-06,A Google user,28,"Pathao Cars service is the worst! The drivers cancel the ride on their 
whims and the app doesn't send any notification for that. I've experienced 
this twice. Never gonna use pathao cars again."
1,2018-09-11,Satan Sire,0,"They basically are collecting their user's personal information and keeping a copy of it on their personal sites. In other words, they are uploading those information without user's permission"
1,2018-09-11,A Google user,0,Hack of privacy .
1,2018-09-11,A Google user,0,It steal's personal information...😡😡
1,2018-09-11,khalid abdullah,0,You should not steal mobile numbers or messages
1,2018-09-11,Mehedi Islam Ripon,0,they are thief!!! 😠😠😠
1,2018-12-11,THE BACKBENCHERS,0,the authority collect user's private information without permission.....
1,2018-10-11,khalidur rahman,0,Digital thief ..
1,2018-10-11,Mhr Fahim,0,Bluddy hacker and cheater
1,2018-10-11,Prashanta Saha,1,"This app should be turned down from playstore. Ther are collecting personal info of the user and also deceiving the clients by improper pricing. So, people should boycott this app."
1,2018-10-11,Md. Arifuzzaman,0,This app collects user data and upload to its own server. Please check.
1,2018-07-25,yamin aust,3,Batpar... Vara besi ney
1,2018-08-11,Md. Mamunor Rashed,0,This app steals all your personal info.
1,2018-07-19,VFX NeeL,2,"Need to update More, like Uber.."
1,2018-09-01,Ferdous Ahmed,7,need to work more to develop this app
1,2018-08-11,Masud Rana,0,"It violates privacy by stealing sms,call,app history without consent"
1,2018-07-27,Farhan Fuad,1,বালের সেবা জ্যাম থাকলে প্রতি মিনিটে টাকা কাটে
1,2018-10-11,Pranto Mahmud,0,this is a malware
1,2018-10-11,Nadim Ibn Sayed,0,Digital thief. People trusted you as this was a domestic startup but you aren't worthy of. Uninstalling Pathao.
1,2018-01-14,Tube16 BD,5,Worst services ever. There is no free ride. Such a cheater ever.
1,2018-10-01,Abid Hasan,12,Before selection service provider make sure they are professional. I hired one of them but after accepting the request he canceled it. I wait for him but  after confirmation he canceled.
1,2018-09-11,Md.Karib-Ul-Islam Taha,1,it's very dangerous app...they steal private SMS and other personal data by sneaking in your phone...please don't install this app...otherwise your privacy will go kaput...
1,2018-12-01,Adnan Rayhan,7,Stupid App. The GPS can't retrieve the position. Disgusting
1,2018-09-11,Shadnan Efty,1,চোর
1,2018-11-11,Travel Mate,0,Scammer
1,2018-10-11,Nelufer Nazrul,2,Malware
1,2018-11-11,Arabi Arohan,0,Collect Personal data
1,2018-09-11,A Google user,0,Sudir bhai ra
1,2018-09-11,Yeasin Arafat,0,Stealing private info
1,2018-12-05,A Google user,0,net on korle...add deya suru kore..birokti kor...
1,2017-01-26,shazzid yusuf,0,Install hoyna... Symphony ZI
1,2018-09-11,Masudur Rahman,0,Totally rubbish!!
1,2018-11-19,Ramesh Sapkota,0,Worst service.
1,2018-04-19,A Google user,0,don't show again
1,2018-11-11,Abdullah Al Sakib,0,It steals private Data and Upload into their Server
1,2018-09-11,Tausif Kamal Siam,3,"Educate your riders, teach them how to navigate, & stop indulging into others privacy... And don't be surprised because it's a one star review. It's you who taught your customers that either It's a like or dislike, goes in alignment with 5 or 1. Godspeed for the coming turmoils you're going to face ...Full ReviewEducate your riders, teach them how to navigate, & stop indulging into others privacy... And don't be surprised because it's a one star review. It's you who taught your customers that either It's a like or dislike, goes in alignment with 5 or 1. Godspeed for the coming turmoils you're going to face regarding the privacy issues."
1,2018-08-11,Mahbubul Alam,34,The wrost things is that they keep every massage of everyone who are using their app. I don't want to share my spouse message with them !! #remove_pathao
1,2018-10-11,Izaz Ahmed sakib,0,Chor shala -_-
1,2018-11-11,Mohammad Mushfiqur Rahman,0,চোরের দল।
1,2018-05-06,ashik sikder,0,ভালো না।
1,2018-09-11,Nur Islam,1,Shame
1,2018-10-11,Prangon Saha,0,Bloody hackers!!!! 👎
1,2018-11-11,মামুন চৌধুরী অর্ণব,0,Personal data Stealer
1,2018-11-18,Fayed Shafin,0,Data breacher.
1,2018-09-11,Milan K. Das,0,gonna avoid.
1,2018-01-31,moksud sylhet,0,Apps of ad
1,2018-01-15,Suaeb Ahmed,0,huge sponsored
1,2018-11-13,Mahbubul Islam,0,Worst
1,2018-10-11,RAKIB HASAN,0,They hack all private information
1,2018-10-11,SHAFIUL AZOM,1,Chor akta
1,2018-11-13,Rimon Rana,1,ডাটা চোর
1,2018-10-11,Adoy Tech,0,3rd class hacker...!!
1,2018-08-07,Mustak Haq,0,App does not work properly
1,2017-01-21,GM Prince,0,App isn't working...
1,2018-06-20,একান্ত আমি Ruhe Rawan,0,Don't want this app to disturb me
1,2018-07-13,A Google user,0,Very poor..
1,2018-11-14,syed yousuf Ahamd,0,They are hacking personal information which they don't required.
1,2018-09-11,Mazher Rubayet,4,piracy
1,2018-08-11,সাইদ মেরাজ,0,ফালতু app
1,2018-09-11,Araf Al-Jami,0,Steals contact list and sms.
1,2018-09-11,Mishu Shrabon,0,hacking software!
1,2018-09-11,Tusher Mohd. Mahmood Reza,0,Faltu app
1,2018-08-11,Raihan Tanvir,2,thieves
1,2018-09-11,Atiqur Rahman,0,hate it
1,2018-09-25,A Google user,0,Food quality 3rd class and take too much time for delivery.
1,2018-04-19,abida sultana,0,fully bogus!
1,2018-09-11,Rakib Noushad,0,"যতোই করো চালাকি, ধরা খাইলে বুঝবা জ্বালা কি... দেশীয় কোম্পানি বলে যে সহানুভূতি পেয়েছো, ইনফরমেশন চুরি করার কারনে সেটা হারালে এবং পাঠাওকে বয়কট করলাম..."
1,2018-09-11,Hickhi Full movie,0,They are hacking data
1,2018-10-11,Debashish Das,0,Why do you need to fetch user sms to your server ?
1,2018-10-11,Sadiqur Rahman,0,Store personal message on their database
1,2018-09-11,shubha majumder,0,After hearing that it is stealing the data of users instantly i simply uninstall the app
1,2018-08-11,hirok hasnat,1,Can't access and it can't locate my position
1,2018-10-11,shahin rtr,0,This app stolen my personal information from my mobile.
1,2018-10-11,A Google user,0,Thief. Very bad
1,2018-10-11,cpac islam,0,User permission access is frustrating....
1,2018-12-11,Salah Uddin Md. Rakib,0,Pathao is just a thief. Avoid it
1,2018-09-11,Jim AL Sadik,1,"A huge amount of personal messeging info was taken by this app from my phone. When i personally checked it, i was shocked! All my bank info, credit card & social sensitive info from my message inbox now stored in their server without permission & it's totally against law. & i reported it to the stor...Full ReviewA huge amount of personal messeging info was taken by this app from my phone. When i personally checked it, i was shocked! All my bank info, credit card & social sensitive info from my message inbox now stored in their server without permission & it's totally against law. & i reported it to the store authority to take step."
1,2018-10-11,A Google user,0,Stealing our sms
1,2018-09-11,Hasan Imam,0,"This app stores users data such like contacts and messages in their private server. Its unethical and i am afraid of my privacy. They should publicly apologize to everyone, not blaming other companies for their own fault."
1,2018-10-11,Mahbubul Islam,1,"The service of this app is getting worse day by day, more accidents occured by their unskilled, inexperienced drivers in recent time, cheats with distance & fare calculation when it gives discount promo and finally accused of stealing personal data without even asking... stopped using the service be...Full ReviewThe service of this app is getting worse day by day, more accidents occured by their unskilled, inexperienced drivers in recent time, cheats with distance & fare calculation when it gives discount promo and finally accused of stealing personal data without even asking... stopped using the service before the case had filed. In short, goodbye! এতোদিন তুমি পাঠায়েছ, আজকে আমি পাঠাওকে তোমাদের কাছে পাঠিয়ে দিলাম! 😏"
1,2018-09-11,debashis datta,2,"They do store your ALL personal SMS in their server. I mean ALL. So for the convenience of using this service, I have to surrender all my privacy to this company. Also, they will need all of contacts uploaded in their server and will also need access to my camera, 'cause they are too worried about w...Full ReviewThey do store your ALL personal SMS in their server. I mean ALL. So for the convenience of using this service, I have to surrender all my privacy to this company. Also, they will need all of contacts uploaded in their server and will also need access to my camera, 'cause they are too worried about where I am, and this damn app think their service worth my privacy! No pathao, u r so wrong."
